task_lang,transfer_lang,bleu,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
tel,tha,4.7381385839955,22.818136,0.13113149765613552,0.12050529408892972,0.5829,0.4652591516144269,0.3431008649458558
asm,tha,4.705780166483521,25.899502,0.08809990278690516,0.12203202391055375,0.554,0.4555568622468549,0.8890042906762923
ita,tha,4.598466127612324,24.457775,0.1010389376796178,0.44923482860942954,0.6327,0.4722266002130187,0.9089515287654074
nld,tha,4.571033813713426,23.653048,0.10567695092984597,0.45764482652277677,0.6327,0.4412508010875964,0.9198038107254142
lav,tha,4.559617691337037,23.933826,0.11588430430422936,0.3878488878080922,0.6327,0.50938036320461,0.2197666235328838
fra,tha,4.54069794437722,24.721888,0.10847451151856957,0.4833493910482264,0.6327,0.4740073572003558,0.9349721078631283
kan,tha,4.326085718508624,24.269066,0.1355769432062588,0.12165835090127256,0.554,0.4477080498475538,0.8072827987014461
sme,tha,5.530455951634942,24.55973,0.09977951350705316,0.4274238125287681,0.6327,0.5080096077351526,0.9551465413516765
ron,tha,7.854376054961307,24.020893,0.08132083731197082,0.383870571146729,0.6327,0.46995782293506744,0.658901762639022
kir,tha,8.172837727843918,25.071617,0.11672337862303073,0.19661120951767516,0.7012,0.48974237195507964,0.5685543372153739
guj,tha,8.205611206308896,23.902056,0.10282048160199675,0.12649557589862284,0.554,0.4481093905513539,0.8259551862698359
mal,swe,1.211161740857852,23.520813,0.13904930338446841,0.31593458383094075,0.6336,0.48763907204989604,0.9666518869042386
fas,swe,1.014247797099424,19.284338,0.1095426143760454,0.2083775105799579,0.641,0.47854953527334887,1.0
sin,swe,0.9974453740495962,21.788553,0.12190286492904512,0.3929646844533057,0.5765,0.44965019647408794,0.9907097726082585
hye,swe,0.8625402804586088,19.588717,0.10360857029881809,0.16349556408959331,0.2677,0.4783164025097237,0.876763537816443
tgk,swe,0.8366653774188484,21.695583,0.11698510388724737,0.21559479468391265,0.4161,0.4571879911875848,0.9557123144725728
jpn,swe,0.7424085038943423,19.464077,0.13329628300729357,0.3818244432021963,0.3881,0.4947461871763126,0.4370305673517596
urd,swe,0.4772245925456809,22.30286,0.10823821914207599,0.2749635490381279,0.4973,0.440443070474482,0.9111811451003177
amh,swe,0.2837061689328472,23.96367,0.13060916677255474,0.3111051481655516,0.5933,0.48960475420608784,0.9940959945569703
aze,swe,0.2326376472574535,21.753736,0.11313282099667199,0.2053266581620087,0.641,0.4930030639855863,1.0
kat,swe,0.1501921703189607,21.336584,0.13527195135962955,0.14487424947699157,0.3333,0.49631300055839284,0.9292023897346905
hau,swe,0.1458215803664998,22.328875,0.10021118803773688,0.2907809557201214,0.4161,0.5053976575355417,0.973373111280144
uig,swe,0.1144550540943428,23.434206,0.12774935177036584,0.3096066612828645,0.4161,0.47933780327160036,0.9963309239772341
tat,swe,0.0773364311819032,24.288906,0.12188482032236347,0.18180988009213178,0.4161,0.48788974742352875,0.8076764302286914
gla,tha,31.57474835044934,25.18155,0.07705263680070695,0.489182354170231,0.6654,0.5269789702646825,0.909203387137052
tha,tha,21.5831482370646,0.0004472136,0.0,7.500127593629298e-19,0.0,0.0,0.0
tuk,tha,15.954636866760994,22.384844,0.1144809470932785,0.24120477931282705,0.7012,0.47911765671527756,0.9604758337306182
rus,tha,10.276389190978389,23.037075,0.12716698150121786,0.2808645155319355,0.7196,0.48866968286887935,0.9146096428353344
ind,tha,10.214849047540172,26.190409,0.04694837898098747,0.13237863955651652,0.7012,0.4592721002219501,0.7629311098762559
deu,tha,10.01062610217178,26.223225,0.10747582039039705,0.44057214789064625,0.6327,0.45759285755222956,0.9422559052215022
msa,tha,9.89427527798568,28.067713,0.07391687426530236,0.09319808470933318,0.658,0.47198426791634923,0.5925180734594198
ibo,tha,9.686793533000971,23.06628,0.07858968133749122,0.5024002776428665,0.6327,0.5066534414358526,0.7536152920611138
zul,tha,9.602675595137466,26.138165,0.09859980709964333,0.4755303710859873,0.6327,0.47431012382238186,0.933454788984994
khm,tha,8.599806486029529,25.523455,0.045482963640104845,0.03407899810199381,0.427,0.46568000931944675,0.9336080274240051
yor,tha,8.49057433747505,23.54869,0.04972825777967427,0.5023618071638128,0.7012,0.4893687592712278,0.7969306908215851
heb,tha,8.266142375612626,25.77969,0.11240219624679149,0.3558781886099472,0.7134,0.48735550221391283,0.5395097575445538
fry,tha,8.242875679817136,26.191677,0.08706317102825634,0.4527536622228962,0.6327,0.4770260262863973,0.6709573429589775
glg,tur,2.9745186908483494,26.695297,0.09183049493659878,0.16220723631921768,0.0,0.4870358790231653,0.6494557106691226
hrv,tur,2.89461711033833,26.742758,0.08822166918456187,0.09149649517244116,0.0,0.4882734957752075,0.9822245728964172
asm,tur,2.8939478580321,23.75622,0.08125702082907238,0.23387243704223282,0.6185,0.4952173899900269,0.9697551741895973
hin,tur,2.888990271613132,23.25602,0.12759375990476352,0.2325626571127007,0.4287,0.47442174867295017,0.7423970381505143
bel,vie,7.01010730162449,23.735662,0.11886761801619083,0.37634848953540107,0.4973,0.49002650867639513,0.9308425907569501
yor,vie,6.924620517530841,22.312248,0.060886638995995335,0.5289027705163981,0.4973,0.490997833392174,0.9723993652933975
lim,vie,6.887260142865199,22.9825,0.12877779293846103,0.46408372951441157,0.3455,0.5055840189027128,0.988334142015988
ind,vie,6.879821864585562,25.410227,0.06941228945117106,0.13387447264208754,0.4973,0.481260417066311,0.42667588230620346
heb,vie,6.651809201114404,24.21522,0.12660487789860275,0.3624314509071497,0.6506,0.48784232101754516,0.7048421448886757
zho,vie,6.488931605316218,20.979284,0.11996804035525965,0.120487426191097,0.5922,0.4701257217932926,0.13594550981899034
msa,vie,6.267777450909491,27.291693,0.07347985037912175,0.09887157796383841,0.5922,0.4605257482248287,0.66644578959183
bul,vie,5.9160571283195305,22.523846,0.11128698538395776,0.3952646559085188,0.3455,0.4955707528848743,0.7641588247591116
ukr,vie,5.875522308565781,23.601978,0.1192326944881047,0.3703878234871368,0.4788,0.49629410126561846,0.06799647716447688
fra,vie,5.593439530657747,23.356691,0.1224075901726932,0.4849815478587135,0.3455,0.4985895682615317,0.5215628454223864
bre,vie,5.586986943219838,24.819983,0.12442453712606438,0.4989118723878574,0.3418,0.49089581482927325,0.9311303223596769
tel,vie,5.413827413459349,21.423008,0.15179523520858074,0.15429362285069603,0.5933,0.4860076302839241,0.9107160351356542
lav,vie,5.391931360324634,22.936338,0.13052550664309792,0.3900711297574608,0.3455,0.4858070987053022,0.8939527765328265
ita,vie,5.324080987782041,23.128975,0.12562209094770804,0.45173391004394725,0.3455,0.4901754171374134,0.33011866024455494
oci,vie,5.141942605112502,22.168339,0.11608123587306918,0.4691396117474526,0.3455,0.48473914862813083,0.930443777784806
mkd,vie,5.040695847828911,22.765749,0.11504340095774745,0.4006838209508577,0.4788,0.47098589898467863,0.8804463619694418
wln,vie,4.9947671646563165,23.983736,0.12877779293846103,0.4658362033939402,0.3455,0.47437344093212797,0.9901793269857531
dzo,vie,4.7837613217745805,25.123137,0.11597855490002296,0.1155122376310898,0.7455,0.4735494194882839,0.9997492955204124
pan,vie,4.725098696891353,23.07395,0.15291726100335212,0.14242265286810715,0.642,0.48953896226248084,0.9544589527341059
lit,vie,4.71680290802815,23.039497,0.15102081590915506,0.39398344882833936,0.3455,0.4976715590208302,0.8275076040597155
slk,vie,4.609474552002284,26.759108,0.12877779293846103,0.4196935512415339,0.3455,0.4880439540192535,0.8027734858027982
asm,vie,7.779527980954024,24.591433,0.10130256786064396,0.15593818601901313,0.6791,0.484553725440103,0.9849137615160138
afr,vie,8.033815502875866,24.327278,0.23977527811844446,0.5061103696484424,0.4973,0.4975496709613748,0.9025199271491352
dzo,ukr,0.9008602195381676,25.202684,0.10472656073258013,0.27537597961365906,0.8632,0.5051439809398693,0.9997663425418337
tgk,ukr,0.813961560712226,21.062443,0.08457072454045766,0.16101412317671315,0.5,0.44268747793874735,0.9166993187986412
amh,ukr,0.6662892392499844,23.354416,0.08026751437322277,0.23178525398824368,0.6983,0.49410895518761544,0.9888951596958858
aze,ukr,0.5087187430466451,21.496649,0.07358827307828908,0.13100349038074516,0.7125,0.49119017837356505,1.0
kat,ukr,0.5085352571189671,20.820967,0.07491119188990114,0.06233340306589259,0.3824,0.5092035789878779,0.8668368172259467
tat,ukr,0.1426076810650855,24.030132,0.07072120980420826,0.18129358914280047,0.5,0.49943376554892865,0.638258712727142
hau,ukr,0.1355418475500089,21.802307,0.07885607294496688,0.24488212856245958,0.5,0.4942521819717158,0.9499175009436167
uig,ukr,0.1219280411369237,23.177485,0.09103883622671949,0.28500814346897313,0.5,0.48307877476063765,0.9930988371048044
gla,vie,48.705126950096925,24.344782,0.09419961150302791,0.4819333779895088,0.3418,0.47154619527717817,0.9876591684170982
vie,vie,25.83890803520608,0.0004472136,0.0,1.4965975074551421e-21,0.0,0.0,0.0
tuk,vie,18.99525905710013,22.438347,0.1428120681372742,0.2623561844944572,0.4973,0.47189529228099986,0.9946279815512359
ibo,vie,15.169607958461343,21.52704,0.08152247648361599,0.5290977675183203,0.3455,0.48602204889465234,0.966512052714281
kaz,vie,7.879425014987078,24.074198,0.11959521963812447,0.2388038822514604,0.4973,0.504544375903422,0.8147679595046696
deu,vie,12.596357201934644,24.770298,0.10826915443607577,0.4394289100574729,0.3455,0.4948447331073191,0.5751527615052477
zul,vie,11.492652186541871,24.78928,0.12348514276567468,0.5097724946049323,0.3455,0.4917489114001047,0.9909553537748766
rus,vie,10.354123712159732,22.100826,0.14392550473586563,0.2781419073852893,0.4788,0.49225352922901827,0.3717477505769553
khm,vie,9.364553731561784,19.590843,0.07007587744318422,0.026273827019818646,0.7048,0.47540215648864514,0.9909761815316424
guj,vie,9.249972818990758,22.656988,0.11562966629447313,0.14903889750109875,0.6791,0.4824853551771852,0.976344296704509
ell,vie,9.239993284533044,21.111034,0.143382625254026,0.3976060838665637,0.432,0.48810308806066044,0.8007979345036476
fry,vie,9.04965745851164,24.72097,0.09886431890576441,0.4598029956937011,0.3455,0.499714848691102,0.9552774064351597
est,vie,9.04276401069139,24.040005,0.11386806870119459,0.38785604536178675,0.5922,0.4966974786457104,0.8034638873696626
ron,vie,8.520065261213942,22.652397,0.10058750569627051,0.39399710302131585,0.3455,0.5023199570524757,0.6015303001434029
tha,vie,8.47062068840284,24.989452,0.08056995109249221,0.043173540599162806,0.6906,0.4612896785785585,0.8640826877371568
mlt,vie,8.143449272256218,22.718517,0.12208096594674489,0.43416303061415656,0.3455,0.4713132107074256,0.9941412291616365
cym,vie,8.141078373192954,23.581347,0.09738890405603484,0.49073520675395416,0.3418,0.4838545483969305,0.7821162080831753
ces,vie,8.075407003466285,22.755114,0.13367787978233092,0.42757201914432896,0.3455,0.49405625111608453,0.5548853817689245
kir,vie,11.79092062750432,25.070082,0.1294196566217949,0.21082921444139222,0.4973,0.5043998340453765,0.9413590651268526
ara,vie,4.507168291851136,24.247902,0.12054580160280604,0.3253628708062064,0.6116,0.5014019184041184,0.012525967198597332
ori,vie,4.447239268675756,23.490707,0.13488869224644207,0.15594438913334527,0.5922,0.5008447404118866,0.984740968274698
por,vie,4.338389554155586,23.041752,0.12051732169956253,0.833113684230812,0.3455,0.49145902523343366,0.10862060852534083
jpn,vie,2.102826160817137,19.236235,0.12901237744281235,0.1983661320432416,0.2338,0.49864494181515223,0.11982876561189815
xho,vie,2.093840456087709,23.674603,0.10338663436193007,0.5100845379512434,0.3455,0.4906619445730575,0.9982311834717094
fas,vie,1.9922178475960408,21.23801,0.12934301094142797,0.27435843133963567,0.5922,0.5020917415730307,1.0
mar,vie,1.739893777764664,24.506113,0.15850710836836301,0.15554172081628684,0.6657,0.46141072713518727,0.9225168878394442
isl,vie,1.2637690364330885,27.15779,0.12270273967760714,0.47954876473572705,0.3881,0.5002261456700804,0.9532995409408129
urd,vie,1.0547746465707335,24.837934,0.10667733077754105,0.1899850692602839,0.5619,0.5010455724099814,0.8207524682820263
tgk,vie,0.9941884910199882,23.679056,0.10477004007011326,0.22127745012345887,0.4973,0.4811655588430101,0.9106219245310091
amh,vie,0.6429384296099624,23.351511,0.15371626834716512,0.3661465163515782,0.6419,0.490801318878713,0.9880849803331978
kat,vie,0.6033321255694658,21.56993,0.15990735463614547,0.32753311669078206,0.4359,0.4880719939758911,0.8571215885870064
bos,vie,2.181869817950384,27.83228,0.12955252645819593,0.4185428141016559,0.3455,0.48166460071168815,0.9261069759871392
aze,vie,0.4986684623262201,21.535877,0.13589754823810163,0.28850912758632635,0.5922,0.4837402204200626,1.0
uig,vie,0.1518442919655873,23.193958,0.12774840142696808,0.12069585127073543,0.4973,0.47763631590866956,0.9925953467705791
hau,vie,0.1434101993367788,21.935955,0.08874155992508603,0.5244808721084842,0.4973,0.5011077184812517,0.9462636161459856
gla,pol,57.57523468319297,23.601809,0.12029547311752431,0.10247883951886878,0.2566,0.48095487939577586,0.9904131835205993
pol,pol,25.590850013772197,0.0004472136,2.220446049250313e-16,3.018587094475044e-19,0.0,0.0,0.0
tuk,pol,18.19477740077746,23.505493,0.10634649678045083,0.18394870303898794,0.3776,0.507406624112735,0.9958268164794007
ibo,pol,16.604283420477447,22.733269,0.13587983521494584,0.24879128729517944,0.0,0.5003333461247429,0.9739853183520599
deu,pol,12.856391256964478,24.889671,0.11037186522728515,0.04328808832137367,0.0,0.48289753587399853,0.4531064373673732
lim,pol,11.044473380300095,23.168898,0.1929186126833805,0.05763275469469401,0.0,0.4655109057398047,0.9909375280898877
rus,pol,11.001619642736609,17.710194,0.08196617342538537,0.1823002328308759,0.3498,0.28686911542690635,0.19126904970296854
zul,pol,10.81214379516244,25.902668,0.13807138883451542,0.45726826185675423,0.0,0.4999709651642763,0.9929737827715356
ces,pol,10.100996762996424,16.336195,0.09641930135357968,0.026967066030539145,0.0,0.24614319612622168,0.6542184269662921
mlt,pol,9.219677530166784,23.650122,0.08601311725584493,0.13180721282561553,0.0,0.49030038220572825,0.9954486891385768
tat,vie,0.2282561040487683,24.060587,0.1416295323440343,0.2608078680797643,0.4973,0.4819710305300499,0.6118670386864011
eus,vie,2.253595622152417,21.338428,0.13076930870574155,0.5119901493501161,0.3455,0.4876550928417142,0.6359408399140045
kur,vie,2.396663899957839,21.014933,0.12090353867896042,0.3504878006684654,0.4973,0.4848161640323748,1.0
mon,vie,4.2468854267444005,21.30764,0.13329715816037147,0.1735166075643537,0.5533,0.4987001703298865,1.0
hun,vie,4.238303958720695,22.70023,0.13452217293619018,0.41129525334317446,0.3455,0.5004342641719599,0.5674182915531104
nld,vie,4.236379960124536,22.17564,0.10812236082325088,0.4572498147893264,0.3455,0.5022675085578197,0.4099633965723316
cat,vie,4.01627537226902,21.925129,0.12160952454504026,0.5183488353579107,0.3455,0.49602400893267323,0.39749388088220206
gle,vie,3.997603079262992,23.64801,0.12193799927875681,0.49110861843782344,0.3881,0.48987400653380714,0.9519087096279005
sme,vie,3.9502143711109374,23.750885,0.12811016806284803,0.43179999041652717,0.3455,0.49047787841300716,0.9939036384548273
spa,vie,3.9263763358382393,21.647135,0.12049633316906472,0.7420860815700906,0.3455,0.49098640188934123,0.37106102616724035
dan,vie,3.743658472527644,22.96296,0.107701530748751,0.43782859280203207,0.3881,0.49902464201577224,0.7603712586213414
kor,vie,3.733454419779687,21.511242,0.14593127245494797,0.15450344870643312,0.238,0.49106479892677657,0.4436358475007077
pol,vie,3.662581412620356,24.704178,0.14068242623715088,0.40798049456125757,0.3455,0.4980025245800348,0.22316284644194762
sin,vie,3.519902992531822,24.92934,0.14198451611740526,0.15815599653291068,0.6277,0.4847236023447358,0.9812511619188381
mya,vie,3.460379243550752,24.036385,0.13928905071512443,0.07089633829886959,0.6791,0.4459877913802006,0.9154601352878512
swe,vie,3.3156738281746163,23.54431,0.11294869216932535,0.40971391935017915,0.3881,0.49698263519382363,0.5044904995432289
tam,vie,3.2722978590850715,23.29416,0.16919626587788272,0.15217940220641726,0.6659,0.4954951975023571,0.8636885031554051
hye,vie,3.184653061204082,20.345144,0.14230061811147898,0.3162127334690377,0.3918,0.47907949522892934,0.7512934422650726
slv,vie,3.139481771704224,22.777208,0.11774118042148352,0.43643221499057483,0.3455,0.49483154606711904,0.8495456849130673
arg,vie,3.104792375230089,24.411224,0.10728814288761823,0.49962268553793265,0.3455,0.4867646304868238,0.9614146520954652
kan,vie,3.0968213654878443,22.879534,0.1502783472299618,0.15558045213814994,0.6277,0.4960063231309054,0.9738063959726833
glg,vie,3.046144648888986,27.578466,0.12210628785197442,0.518027105178477,0.3455,0.4675945915864793,0.8251471249595981
hin,vie,3.036123451285853,24.103706,0.144114052752496,0.15459102551637596,0.5331,0.5013922001498211,0.8715066259265459
tur,vie,2.995998880617932,22.53504,0.13557917617861714,0.362959312969205,0.3455,0.4841140912787111,0.5011960532172327
mal,vie,2.917081467531206,23.177107,0.14507914216062368,0.15248105690341343,0.6763,0.488320769954926,0.932699346702696
ben,vie,2.600821567635824,22.735935,0.11811860657120166,0.1242826551211986,0.6791,0.4858787962635922,0.8643935612918454
kin,vie,2.59033839357169,23.863817,0.09901213075231874,0.43641698369016957,0.3455,0.47517134262688837,0.9936251636328853
hrv,vie,2.559374470570589,27.830612,0.12998371240904427,0.42667156112509724,0.3455,0.4918933851624115,0.9911335468049836
fin,vie,2.504755860553833,23.692102,0.11762780827483532,0.38905768238975585,0.3455,0.4849066655452135,0.5346168888422622
est,pol,8.662942654698075,24.884998,0.08524075506537665,0.046117588756028186,0.658,0.47342240278240094,0.8473234456928839
isl,ukr,1.3198996836667192,25.81869,0.05401495939992185,0.17034463101230726,0.3918,0.4838125430203645,0.9564750076388016
mar,ukr,2.116413960434813,22.356123,0.10244361197188867,0.2569591560357067,0.7434,0.47153574080477023,0.927785466506102
gla,ukr,57.512918678900526,22.629225,0.06550428239416606,0.1499699816177359,0.4259,0.48739351590149066,0.9884983014900156
ukr,ukr,26.542608497171305,0.0013810678,0.0,1.422002996870052e-20,0.0,0.0,0.0
rus,ukr,20.69712795639111,14.122495,0.05154720900195264,0.15518008568254563,0.0,0.24569815116331498,0.32591215158537923
tuk,ukr,20.032227999116216,22.371853,0.08272266745552115,0.13567599142240624,0.5,0.489954820955524,0.9949932598810144
bel,ukr,18.01834699901645,16.214855,0.03695489273363706,0.03416940446436369,0.5,0.24999268430301327,0.9355450509552995
ibo,ukr,16.441434024544062,21.606089,0.10600851179520676,0.25348983166355055,0.3498,0.49223215672435694,0.9687891151571796
ell,ukr,15.311066341418435,20.67562,0.05601602287151253,0.08259376277535978,0.3498,0.48599152005102536,0.8143429732012869
ces,ukr,13.83434834348476,17.074652,0.048505736289096824,0.06167865285641133,0.3498,0.2840159186703664,0.5851516077430488
kir,ukr,13.827830516410032,25.032352,0.08552456151302035,0.16880495888434724,0.5,0.4807972460680635,0.9453464421158582
bul,ukr,13.049180785935732,15.794484,0.061406333845833494,0.0476208801232018,0.3498,0.3230729367272129,0.780195193845822
deu,ukr,12.868734911211025,23.711226,0.05581042259106794,0.08508291283015712,0.3498,0.4863043716010131,0.5441570465289669
pol,ukr,12.653284428654604,19.111938,0.08899708086437474,0.05354984306069332,0.3498,0.3370415215771893,0.16648689138576778
hau,tur,0.1787330877179312,21.328627,0.11369304735671582,0.20602297383763157,0.3776,0.4914447196071334,0.8922695295403968
mkd,ukr,12.336162168114804,16.001886,0.04860521449342314,0.08491749204193867,0.0,0.25457065294447323,0.8885755881877169
slk,ukr,11.793450255617048,21.180004,0.13581159802223308,0.054057411519562545,0.3498,0.2972874550348588,0.8161841939716376
zul,ukr,11.75448811114367,24.763811,0.08678042270320319,0.44127934347598136,0.3498,0.49147282755517385,0.991570357855384
guj,ukr,11.454242395101929,20.38824,0.07233683326425477,0.25285295464509744,0.7532,0.47780615799006104,0.9779528011934504
fry,ukr,10.623293691872629,23.693499,0.04739508060275155,0.09884669935919925,0.3498,0.4706013544065068,0.9583183852472276
lim,ukr,10.540102417196522,21.980993,0.13581159802223308,0.10212501894269052,0.3498,0.4477526246259975,0.9891273792620019
khm,ukr,9.679628250513971,24.159727,0.09590985905699034,0.37967879562504026,0.8019,0.5031330646776544,0.9915897693980624
ron,ukr,9.306578296731372,21.157728,0.045073756908109774,0.03444665544022454,0.3498,0.4725146760130216,0.6286248359904381
afr,ukr,8.977306049860571,23.416336,0.18826759049224284,0.43877438521978057,0.5,0.465896302691326,0.9091482286967306
cym,ukr,8.890798273870503,21.884396,0.048488968042438296,0.1467075173941803,0.4259,0.48235923123288693,0.7969315383647573
ind,ukr,8.86423833286741,24.864708,0.06803724831927138,0.49109151910007215,0.5,0.4984308983007484,0.46565990258281365
heb,ukr,11.983869480005827,24.18436,0.04891538810158946,0.11108910418243619,0.6591,0.4962397118783111,0.7249118392436688
est,ukr,8.692746987617202,23.80714,0.043687461240784486,0.05870158836034548,0.7125,0.4911102741058458,0.8168276506641263
kat,tur,0.2167247691562521,19.859201,0.08239254654602468,0.04831784318740739,0.2804,0.49356436297051687,0.713557977368575
tha,tur,2.7681308758746184,22.51418,0.11602379770531601,0.34763064668238824,0.6327,0.4809705592875965,0.7275135589052664
kan,tur,2.688242320343258,21.943409,0.09294392954318198,0.2334965062502311,0.554,0.49741879914163417,0.9474871756804196
eus,tur,2.492069710564768,20.483164,0.08651600986593921,0.1570602668462162,0.0,0.49372771494779344,0.27013576689972363
mar,tur,2.416463602498233,23.679163,0.12185274797621692,0.23345526526395965,0.6019,0.46941418846598354,0.844662191106719
ori,tur,2.407067275667865,22.657276,0.07959122833523469,0.23387948867096778,0.658,0.49276428394071686,0.9694087590450695
urd,tur,2.346581586074339,23.99196,0.10221155093922496,0.1887079054112226,0.4681,0.4644892624254399,0.6406453219263775
jpn,tur,2.342753204649965,18.43524,0.1091517025116443,0.4208844441376846,0.3455,0.48722617546288904,0.5609671144425546
kor,tur,2.2669118270356674,21.187931,0.10458134320891987,0.3797562504828363,0.2566,0.4938169065021305,0.1034577901145387
bos,tur,2.2385997740003933,26.74148,0.08828504085765365,0.07431092416475722,0.0,0.4887617723351692,0.8518595843327565
xho,tur,2.222129556027584,22.767763,0.09792751347834405,0.3852373944229718,0.0,0.46210582997532457,0.9964538842571329
mya,tur,2.183671857212093,22.504221,0.0970038958935453,0.310844113939659,0.6185,0.49099954310039023,0.8305148440435927
uig,tur,0.4441184809425983,14.893782,0.09952418601232327,0.29397800280664405,0.3776,0.19301550853189747,0.9851551831592752
ara,tur,1.9727882031538184,23.638182,0.10317452864669419,0.061331724476554765,0.5335,0.4668885440364435,0.49486879632906255
kin,tur,1.7466834826578617,22.962824,0.11738800852719156,0.23380567034731667,0.0,0.5024926347271705,0.9872197555608136
amh,tur,1.6180151095082895,22.722927,0.08689596252168674,0.1757244182032757,0.572,0.5119730665189646,0.976112819989391
kur,tur,1.5720771968556426,20.097776,0.08943354233285894,0.019785834783679564,0.3776,0.4541955851885397,1.0
mon,tur,1.4520862112879018,19.639053,0.07582533204856556,0.2726622827135689,0.5253,0.49331673390422626,1.0
fas,tur,1.3902264830106084,20.336573,0.06987989427426855,0.09781868254076748,0.658,0.45042638763375753,1.0
pan,tur,1.341549818618568,22.29638,0.11780219131034186,0.23050783111337184,0.5722,0.47409821253200696,0.9086995049665725
isl,tur,1.3374408542525906,26.353836,0.08785397730345712,0.22002424869498907,0.1864,0.5005780906426194,0.9063751212066382
tgk,tur,1.1238676214662224,22.789574,0.09514826645585817,0.15364861421796638,0.3776,0.4544334261909766,0.8208152199968142
tat,tur,1.9904647046603867,15.869728,0.05163562017094159,0.21549180320512418,0.3776,0.2994476188938104,0.2218727140853326
wln,ukr,8.069402546608975,22.503223,0.13581159802223308,0.10229035618382491,0.3498,0.47459309374684616,0.9908470981541061
mlt,ukr,7.980291019025175,22.60843,0.045121535396654644,0.13608390445668875,0.3498,0.4961768156695099,0.9945396049391592
slv,ukr,4.198208742856102,16.012468,0.05108469399865767,0.07341516783041674,0.3498,0.2689063129027801,0.8597760483131729
tam,ukr,4.1716812602028766,22.993706,0.10615897609466396,0.2611399806285761,0.7179,0.49755989954200436,0.8729572047378543
hun,ukr,4.100666615757035,22.50462,0.07252115759548983,0.05058031818710461,0.3498,0.4824546618122776,0.5968323238132898
kor,ukr,4.062745752755917,21.490185,0.10371815609178059,0.356125904292114,0.4259,0.5009304171134505,0.4814666498912594
dan,ukr,4.030908638157678,21.631117,0.05752969943027053,0.0856769580613848,0.3918,0.4765108693652119,0.7766651688624476
vie,ukr,4.003047069006998,23.601978,0.1192326944881047,0.3703878234871368,0.4788,0.49629410126561846,0.06799647716447688
sin,ukr,3.845951999184369,23.11844,0.08438736095318944,0.3243193241000967,0.6867,0.48890271678943253,0.9825260168592843
glg,ukr,3.693509690874216,26.049181,0.06879642202154224,0.15375706552696472,0.3498,0.464908922042326,0.8370365044844258
arg,ukr,3.693028379155541,22.806377,0.06410301096762139,0.1347030821096091,0.3498,0.45829409211819944,0.9640383198231393
fin,ukr,3.548430749626707,23.45742,0.05186787702808504,0.08687529030967674,0.3498,0.4917938172259929,0.5662613009328324
jpn,ukr,3.482834451615996,19.398571,0.10662850234586263,0.39152154392274235,0.4788,0.5127178053230672,0.055613833185658934
mal,ukr,4.304311771301551,22.873672,0.1120861998942313,0.2552126772215667,0.7264,0.4940268915883334,0.9372755540377806
swe,ukr,3.420705839431498,22.25731,0.07674807389768801,0.09050148178393819,0.3918,0.46883816593103617,0.46833945546768396
fas,ukr,3.3996622751058085,18.518673,0.06871087465445758,0.13386623175089368,0.7125,0.46765441531540536,1.0
mya,ukr,3.2807399717597936,23.339993,0.08259041729603889,0.3219963638178337,0.7532,0.49075388543163045,0.9212085482682387
ben,ukr,3.0764546077628685,20.47363,0.09059826766038148,0.2749605472417031,0.7532,0.48892713297738943,0.8736143214048205
kin,ukr,2.874526422941084,23.840185,0.09075978870024581,0.29090658176223033,0.3498,0.5125187487873982,0.9940586300483492
kur,ukr,2.8706555063488755,18.19624,0.08079251641994056,0.07896968513818939,0.5,0.48229097907829266,1.0
bos,ukr,2.7739849944000547,21.301321,0.03824138861455317,0.06668003175672205,0.3498,0.25630521670623274,0.9311314413070438
tur,ukr,2.655119475415083,22.490808,0.07172522280605065,0.06557519919297485,0.3498,0.5015319096093178,0.5351129643941981
xho,ukr,2.652683707563592,23.653162,0.08648714606812291,0.4415170887722733,0.3498,0.4899271930364737,0.9983514567643834
eus,ukr,2.353277015806695,21.808062,0.09087879600948023,0.1474587721741595,0.3498,0.5051320124651859,0.6606955802793105
hrv,ukr,3.4068822602493563,21.334547,0.038197410894761696,0.07178907135527697,0.3498,0.2584717094089173,0.9917364343871884
ori,ukr,4.4934725539663365,21.283466,0.07224963971504206,0.257397983914188,0.7125,0.4727775158102482,0.9857785286769596
hin,ukr,4.5752794421990295,22.053503,0.09142997812264975,0.25585356578576274,0.5354,0.4787568194698214,0.8802437227025182
kaz,ukr,7.885692868897661,24.025787,0.13122827340548726,0.14429208227586066,0.5,0.48977496476951365,0.8273630857163399
oci,ukr,7.829637643561831,20.557915,0.04271213262990503,0.10552503747301667,0.3498,0.4398366393062325,0.9351733558603088
zho,ukr,7.378375522758857,21.430958,0.12555359135177302,0.29049120867831046,0.7125,0.5032371622348085,0.07290641182104729
ara,ukr,7.323501416860714,24.25098,0.05769392247492078,0.1114311433498228,0.6738,0.49804408596406713,0.0796707227204918
asm,ukr,7.29947322670052,22.354647,0.07285738676935727,0.25737280158183407,0.7532,0.460989284863647,0.985939572586588
msa,ukr,7.298359659462771,26.746689,0.082130442950196,0.45153486071537774,0.7125,0.49920946847354786,0.6891263008429642
lav,ukr,7.130205705245064,16.938694,0.05088982318839674,0.05149480667038437,0.3498,0.4277733324304105,0.9011636141416683
